playername,kills,deaths,assists,dpm,damageshare,wardsplaced,wpm,visionscore,vspm,totalgold,earnedgold,earned gpm,damagetochampions,minionkills,monsterkills,result,win_percent,elo,position_bot,position_jng,position_mid,position_sup,position_top,performance_score
HONOR,0.4666666666666665,2.7222222222222223,6.183333333333334,159.59571666666668,0.04986093,41.26111111111111,1.72015,78.75,3.2686666666666664,5732.3388888888885,2617.7666666666664,108.64664444444443,3902.5777777777776,25.744444444444444,0.0777777777777777,0.3333333333333333,0.0,987.7512772101248,False,False,False,True,False,679.6235813448886
HOYA,1.941935483870968,2.761290322580645,4.780645161290322,439.5197935483871,0.2071972541935484,13.35483870967742,0.4082948387096774,38.29677419354839,1.155976129032258,11898.78064516129,7618.858064516129,232.6786477419355,14575.412903225806,241.67741935483872,5.587096774193548,0.4516129032258064,0.4516129032258064,1153.4257353970957,False,False,False,False,True,1134.300028777379
HRK,1.6730769230769231,3.807692307692308,5.644230769230769,291.94312115384616,0.1422543076923076,15.89423076923077,0.518626923076923,53.13461538461539,1.7337259615384617,9301.548076923076,5325.836538461538,176.00657596153846,8947.913461538461,23.48076923076923,130.42307692307693,0.2019230769230769,0.0,938.2163992947436,False,True,False,False,False,852.0861136443601
Hadess,2.142424242424242,2.057575757575757,4.878787878787879,410.8672181818182,0.1161246651515151,7.148484848484848,0.2881696969696969,42.593939393939394,1.7471757575757574,8160.409090909091,5040.084848484848,210.30565454545453,9854.6,22.209090909090907,110.0060606060606,0.5454545454545454,0.0,1003.9234115981512,False,True,False,False,False,875.5454963488909
Haeri,4.022641509433962,2.19811320754717,5.74811320754717,712.6198773584905,0.2651483745283018,11.9,0.4070603773584906,34.408490566037734,1.1512377358490566,12907.000943396228,9018.114150943396,309.4078311320755,20964.526415094337,263.361320754717,7.750943396226416,0.6037735849056604,0.4444444444444444,1136.822893388441,False,False,True,False,False,1277.5805612708346
Hakari,1.6916666666666664,2.2166666666666663,3.675,414.7022166666666,0.1334306166666666,12.133333333333333,0.5247499999999999,24.20833333333333,1.045175,8318.683333333332,5323.208333333333,227.63679166666665,9725.216666666667,168.46666666666667,3.383333333333333,0.5833333333333334,0.0,1003.3109458427258,False,False,False,False,True,882.4143809126277
Halo,1.0,5.5,5.5,241.6409,0.11612895,31.5,1.20505,62.0,2.371,6345.5,2892.5,111.94305,6555.0,28.0,0.0,0.0,0.0,987.5380277067268,False,False,False,True,False,737.076048681898
HamBak,1.903669724770642,1.8155963302752287,5.620642201834862,349.91732522935774,0.0972250009174311,8.891743119266055,0.4055871559633028,35.246788990825685,1.6065380733944954,7433.368807339449,4576.875229357798,213.8348403669725,7492.893119266055,16.312385321100916,104.45504587155962,0.6513761467889908,1.0,1085.3252633827174,False,True,False,False,False,855.4648070393021
Hana,2.1777777777777776,2.066666666666667,7.533333333333333,296.88626,0.1351602222222222,11.911111111111111,0.3656288888888888,54.93333333333333,1.6667266666666667,10678.022222222222,6394.466666666666,196.7810288888889,9829.8,27.022222222222226,138.42222222222222,0.5555555555555556,0.5555555555555556,1062.750471881652,False,True,False,False,False,969.3454414633228
Hanabi,2.5531914893617023,1.8297872340425527,4.25531914893617,483.50798297872336,0.220195629787234,11.46808510638298,0.3510851063829787,39.212765957446805,1.1664617021276595,13200.063829787234,8902.63829787234,272.6663063829787,16134.617021276596,274.2978723404256,10.702127659574469,0.5319148936170213,0.5319148936170213,1045.94194077693,False,False,False,False,True,1157.1796093733906
Hang,0.609375,2.8697916666666665,9.8125,169.34118333333333,0.0721378473958333,56.328125,1.7383276041666669,108.609375,3.3493713541666668,8067.4375,3872.4322916666665,122.25773489583334,5393.651041666667,45.895833333333336,0.15625,0.625,0.625,1796.2459343199014,False,False,False,True,False,1149.1629366335699
Hans SamD,4.078260869565217,1.4304347826086956,3.880434782608696,769.3924608695653,0.1983294934782608,11.732608695652171,0.4900760869565217,37.0695652173913,1.5484804347826084,11409.634782608697,8325.389130434782,352.0015347826087,18545.55652173913,231.36521739130436,12.508695652173913,0.5434782608695652,0.0,1011.2967692843896,True,False,False,False,False,1144.4732072275797
Hans Sama,5.116402116402116,1.9947089947089949,5.98941798941799,671.3909560846561,0.266199873015873,13.116402116402115,0.4224015873015873,37.3968253968254,1.1931074074074073,14504.957671957673,10414.142857142857,335.49003703703704,21255.079365079364,273.57142857142856,17.77777777777778,0.7037037037037037,0.7037037037037037,1434.7279751514316,True,False,False,False,False,1477.5467563634288
Hantera,0.5870967741935483,2.318279569892473,7.1956989247311824,157.31683655913977,0.0487945356989247,37.762365591397845,1.5963559139784944,75.69032258064516,3.229416129032258,5571.992473118279,2548.2032258064514,111.1947612903226,3615.4172043010753,22.038709677419355,0.0827956989247311,0.5053763440860215,0.0,1008.1095028049548,False,False,False,True,False,680.874627511069
Haoye,2.175675675675676,1.962162162162162,5.005405405405405,356.7094189189189,0.119783224054054,14.202702702702704,0.616,47.29459459459459,2.013075675675676,8588.045945945945,5499.14054054054,235.5759972972973,8309.954054054053,21.4,121.72972972972973,0.5405405405405406,0.3333333333333333,1002.520364524646,False,True,False,False,False,867.5694900506521
Harbo,2.1538461538461537,2.1807692307692306,4.119230769230769,555.0244576923077,0.1702379538461538,7.592307692307691,0.3225153846153846,20.246153846153845,0.85845,8775.280769230769,5717.8961538461535,243.6354807692308,13124.057692307691,176.7230769230769,1.4269230769230767,0.3461538461538461,0.0,979.665070859356,False,False,True,False,False,941.9454936272864
Harder,2.3,3.2666666666666666,5.066666666666666,491.6313733333333,0.2491158166666666,9.8,0.3094433333333333,32.63333333333333,1.0376,11390.3,7324.566666666667,235.1554833333333,15707.933333333332,242.5,4.466666666666667,0.3,0.3,971.952403276208,False,False,True,False,False,1052.9573633857678
Hardstyle,2.0,6.0,3.0,339.02895,0.1751065,6.5,0.25085,40.5,1.5512,8206.0,4739.0,181.7852,9007.5,36.0,114.0,0.0,0.0,975.7800443909856,False,True,False,False,False,841.8684301474392
Harky,7.0,1.5,7.0,754.4117,0.331957,10.0,0.37785,23.5,0.91135,14013.0,10467.0,388.02755,21292.0,245.0,20.0,1.0,0.0,1009.1431240510406,True,False,False,False,False,1273.0094509244245
Harp,1.2097902097902098,2.734265734265734,11.195804195804197,255.3487769230769,0.0959382006993007,46.10489510489511,1.5143076923076924,95.5944055944056,3.1531727272727275,8373.93006993007,4402.636363636364,147.85629440559438,7594.51048951049,47.38461538461539,0.2867132867132867,0.7272727272727273,0.4285714285714285,1144.7899949952891,False,False,False,True,False,893.5007524738726
Hasmed,2.846774193548387,2.927419354838709,4.120967741935484,564.6822467741936,0.2401743959677419,13.209677419354838,0.414766129032258,41.08870967741935,1.2778056451612902,12385.15322580645,8230.693548387097,260.1056467741936,17877.65322580645,247.08064516129036,12.57258064516129,0.4919354838709677,0.0,1019.1305121295326,False,False,False,False,True,1145.3968450904265
Haster,1.4,1.669230769230769,3.715384615384615,464.7590615384616,0.1482825076923077,4.953846153846153,0.2220692307692307,11.2,0.5050538461538461,8095.446153846153,5182.207692307692,232.5069,10414.815384615384,163.09999999999997,1.5076923076923074,0.3846153846153846,0.0,993.179458329949,False,False,False,False,True,882.3276842598223
Hatrixx,2.333333333333333,2.255555555555555,3.7527777777777778,622.8440638888889,0.2115404083333333,7.524999999999999,0.3330166666666667,23.41111111111111,1.018061111111111,9232.902777777776,6240.169444444444,269.24913888888887,14496.611111111111,182.175,13.163888888888888,0.3333333333333333,0.0,975.35400141588,False,False,True,False,False,981.3608176027999
Hatsu,2.418181818181818,2.163636363636364,3.913636363636364,623.5120363636364,0.1549566009090909,8.304545454545455,0.3631636363636363,20.618181818181817,0.8989999999999999,9247.445454545454,6288.831818181818,275.46947727272726,14321.07727272727,178.94545454545454,6.236363636363635,0.5454545454545454,0.0,1005.6597915186168,False,False,False,False,True,994.2332912715952
Hauntzer,2.0955223880597016,1.9164179104477608,3.9910447761194026,520.4362059701492,0.1938563507462686,11.256716417910448,0.4230507462686567,29.946268656716416,1.148197014925373,10287.04328358209,6917.620895522387,272.77490597014923,13281.577611940298,210.39253731343285,6.829850746268656,0.4328358208955223,0.4333333333333333,1004.258872378521,False,False,False,False,True,1005.7919041254961
Hauz,3.4578313253012047,2.5060240963855422,5.927710843373494,720.5202590361446,0.3073264939759036,13.19277108433735,0.3910710843373494,39.19277108433735,1.1608265060240963,13648.421686746988,9267.373493975903,277.1275614457831,24336.53012048193,273.0481927710844,11.614457831325302,0.4939759036144578,0.0,1010.4634324985482,False,False,True,False,False,1286.3724075391553
Hazel,3.733333333333333,2.411111111111111,3.344444444444444,774.2865722222223,0.1941482277777777,10.733333333333333,0.4571611111111111,29.438888888888886,1.2548222222222225,9910.21111111111,6865.1722222222215,291.94665555555554,18782.43888888889,175.9333333333333,9.216666666666669,0.3888888888888889,0.0,991.333410437564,True,False,False,False,False,1081.941032907359
HeSSZero,1.925,2.158333333333333,3.71,502.31305333333336,0.149150015,8.504999999999999,0.3822733333333333,20.941666666666663,0.9302833333333334,8210.218333333332,5299.046666666666,236.18922166666667,11238.605,157.6283333333333,4.795,0.3666666666666666,0.0,970.1331767401658,False,False,False,False,True,889.3454099280019
Healer,2.9647058823529413,1.564705882352941,3.4588235294117644,474.5237588235294,0.1588919705882353,9.18235294117647,0.4495117647058824,24.788235294117644,1.1962882352941175,8981.699999999999,6278.341176470588,304.1208823529412,9885.15294117647,173.55882352941177,12.394117647058822,0.4705882352941176,0.0,999.1732666437376,True,False,False,False,False,916.7675888490378
Hena,3.0277777777777777,2.1277777777777778,3.95,570.8624616666667,0.2748264388888888,17.58888888888889,0.543125,48.388888888888886,1.476511111111111,13483.327777777778,9234.005555555555,281.4428838888889,19118.716666666667,282.39444444444445,18.78333333333333,0.3444444444444444,0.3444444444444444,983.4954301784368,True,False,False,False,False,1187.406216410631
Heng,2.1780821917808217,2.8904109589041096,6.349315068493151,295.63041232876714,0.1310849712328767,12.383561643835616,0.3774171232876712,51.45205479452055,1.574458904109589,10576.849315068494,6342.8493150684935,197.63760547945205,9587.95890410959,26.376712328767123,144.8904109589041,0.4726027397260274,0.4726027397260274,1100.0178831603805,False,True,False,False,False,980.5078314474008
Hery,1.8689655172413795,2.703448275862069,4.6,481.0894227586207,0.222651288275862,10.275862068965518,0.3319641379310344,29.917241379310344,0.9567979310344829,11503.689655172411,7466.4689655172415,241.58150689655173,14901.593103448276,242.9241379310345,5.834482758620689,0.3586206896551724,0.3586206896551724,1046.146927210502,False,False,False,False,True,1080.104770133189
Hetel,0.7115384615384616,4.009615384615385,6.673076923076923,167.16247307692308,0.0819056740384615,45.46153846153846,1.4845951923076923,88.86538461538461,2.889720192307692,7041.076923076923,3065.3653846153848,100.33794423076922,5149.221153846154,33.01923076923077,0.0769230769230769,0.2019230769230769,0.0,940.0655528530448,False,False,False,True,False,706.3458673677732
Hexflash,1.0256410256410255,3.897435897435898,9.307692307692308,224.1775692307692,0.0885175435897435,37.56410256410256,1.282448717948718,75.8974358974359,2.585876923076923,7239.74358974359,3444.6153846153848,119.14862564102565,6416.179487179487,36.43589743589744,0.0,0.4102564102564102,0.0,970.5517496180074,False,False,False,True,False,753.0958034069389
HiRit,3.1,2.8666666666666667,4.833333333333333,522.2769633333334,0.2363975666666666,10.666666666666666,0.3195199999999999,37.7,1.09539,13615.833333333334,9169.866666666669,268.67818,18018.4,265.2,13.766666666666667,0.6,0.0,1076.780192383774,False,False,False,False,True,1213.5546650885365
Hiccup1357,1.0499999999999998,2.207692307692308,8.75,373.29159615384617,0.0910428453846153,19.22307692307692,0.9240192307692308,45.79615384615384,2.2071846153846155,5917.799999999999,3150.3499999999995,146.5982846153846,8268.803846153845,37.28846153846154,0.1076923076923076,0.5769230769230769,0.0,1009.7491135489272,False,False,False,True,False,775.9720462605834
Hid0,3.6627906976744176,1.611627906976744,2.686046511627907,641.0963906976745,0.2019516604651162,7.553488372093024,0.3352348837209302,22.888372093023253,1.0119395348837208,9939.397674418604,6988.816279069767,309.41323255813955,14646.279069767445,196.9767441860465,14.52093023255814,0.3953488372093023,0.0,976.8015088653834,True,False,False,False,False,1012.6299183525482
Hidan,2.389610389610389,2.2246753246753244,4.783116883116882,567.6049285714286,0.1660530941558441,10.512987012987011,0.428764935064935,25.832467532467533,1.0590571428571427,9386.01948051948,6219.28051948052,262.4599727272727,13577.955844155844,179.33896103896103,3.6649350649350647,0.6103896103896104,0.0,1032.6622068985027,False,False,False,False,True,995.1087368036432
Hieu3,0.5824175824175825,3.43956043956044,8.45054945054945,153.5073043956044,0.0708430483516483,65.75824175824175,1.9950494505494505,117.42857142857144,3.5707747252747253,8010.989010989011,3732.6263736263736,114.34748461538462,4969.384615384615,39.010989010989015,0.1758241758241758,0.4395604395604395,0.0,1025.6226245538303,False,False,False,True,False,774.1911324836692
Hiro,2.58125,2.296875,4.484375,652.6327375,0.1755159875,8.290624999999999,0.376796875,29.35625,1.290328125,8980.453125,6040.321875,270.9115125,14675.85,165.528125,6.518749999999999,0.75,0.0,1037.2160223851947,False,False,False,False,True,1005.6020811313166
Hiro02,1.4285714285714286,3.857142857142857,7.285714285714286,329.0840285714286,0.1260984571428571,13.142857142857142,0.3803857142857142,64.57142857142857,1.8806571428571428,11585.857142857143,7053.142857142857,204.57087142857145,11408.42857142857,29.285714285714285,183.14285714285717,0.4285714285714285,0.0,1006.6454345967256,False,True,False,False,False,996.986119334323
Hiro02,3.6666666666666665,2.25,4.416666666666667,649.6129416666666,0.2715758333333333,9.916666666666666,0.3487666666666666,41.333333333333336,1.4401,12421.583333333334,8633.25,306.54998333333333,18878.0,248.08333333333331,12.75,0.5833333333333334,0.0,1006.6454345967256,False,False,True,False,False,1166.802333771324
Hiro02,2.73972602739726,3.712328767123288,4.356164383561644,559.3661547945205,0.2270057671232876,11.342465753424657,0.3470178082191781,39.68493150684932,1.2092191780821917,12601.219178082192,8343.150684931506,256.72040547945204,18184.27397260274,249.5068493150685,12.315068493150685,0.4794520547945205,0.0,1006.6454345967256,False,False,False,False,True,1149.8847697506046
Hoglet,1.8,3.9846153846153847,7.046153846153846,322.7201015384616,0.1562586553846154,11.415384615384616,0.3612138461538461,55.66153846153846,1.7487984615384615,9957.907692307692,5820.692307692308,183.26848307692308,10343.523076923077,27.353846153846156,134.53846153846155,0.3538461538461538,0.0,985.883363072179,False,True,False,False,False,917.8467354726575
Holo,2.023809523809524,2.2142857142857144,6.333333333333333,316.6656642857143,0.1498366357142857,13.61904761904762,0.417445238095238,67.14285714285714,2.046540476190476,10155.52380952381,5945.833333333333,186.5909,10210.07142857143,28.214285714285715,129.28571428571428,0.5714285714285714,0.5714285714285714,1120.1343706907132,False,True,False,False,False,984.7187957679133
Honey,4.092592592592593,2.185185185185185,3.740740740740741,693.3122351851852,0.3448831851851852,11.351851851851851,0.3684925925925926,43.25925925925926,1.366331481481481,13800.166666666666,9737.555555555557,307.29978888888894,22466.48148148148,288.2407407407408,25.51851851851852,0.3333333333333333,0.0,919.9898303259145,True,False,False,False,False,1227.5568336002548
Hong2,2.7777777777777777,2.611111111111111,3.8333333333333335,558.1277555555556,0.2631576111111111,7.333333333333333,0.2343888888888889,40.888888888888886,1.1716222222222223,13351.333333333334,8933.5,260.0238111111111,19855.666666666668,287.5,13.166666666666666,0.3333333333333333,0.3333333333333333,957.848187089032,False,False,True,False,False,1177.2836586036303
HongQ,5.0,5.5,7.0,966.65285,0.299611,14.5,0.44165,40.0,1.2164,13423.0,9101.0,275.67864999999995,32583.0,268.0,6.0,0.0,0.0,995.47048851433,False,False,True,False,False,1404.36882056551
Hook,2.023913043478261,1.8108695652173912,5.38695652173913,325.13730869565217,0.0979417280434782,7.289130434782607,0.338145652173913,31.134782608695648,1.4214934782608697,7722.734782608695,4886.349999999999,227.38811304347823,6919.865217391304,15.293478260869565,112.01521739130436,0.5,0.0,996.6061479597004,False,True,False,False,False,815.6905911895135
Hoon,1.8355555555555556,1.6488888888888886,2.8,605.6505688888889,0.16637586,6.206666666666665,0.2864555555555555,23.473333333333333,1.0766733333333334,9111.9,6265.435555555555,292.00696,13177.84222222222,184.20888888888888,9.753333333333332,0.7111111111111111,0.0,1044.1926037077492,False,False,False,False,True,992.294398713732
Hoopa,3.4482758620689653,3.534482758620689,4.103448275862069,501.8468293103448,0.2225750551724138,16.913793103448278,0.5659568965517241,40.96551724137931,1.3605620689655171,11771.051724137931,7936.741379310345,267.7453224137931,15254.896551724138,227.68965517241375,13.10344827586207,0.2586206896551724,0.0,926.8177477968212,True,False,False,False,False,1044.5952094961076
Hope,4.116959064327485,2.2865497076023398,5.251461988304094,640.1275643274854,0.2714938888888888,17.538011695906434,0.550733918128655,49.953216374269005,1.5531228070175438,13814.30409356725,9648.169590643274,303.55417076023394,20619.19298245614,272.9590643274854,11.485380116959064,0.4912280701754385,0.4912280701754385,1260.7624462507113,True,False,False,False,False,1357.2425052593626
HorangE,1.753932584269663,2.47752808988764,2.4303370786516854,536.1186741573033,0.1528127764044943,6.2213483146067405,0.280405617977528,17.940449438202243,0.7997325842696629,8500.8,5604.129213483146,250.97457528089888,11936.706741573033,175.1573033707865,4.758426966292135,0.2808988764044944,0.0,946.9225828572748,False,False,False,False,True,901.1133728876426
Horder,2.761111111111111,2.7416666666666663,3.869444444444444,629.6132388888889,0.1635780027777777,8.244444444444444,0.38125,19.891666666666666,0.91295,8712.647222222222,5879.513888888889,274.85817777777777,13510.544444444444,158.66666666666666,4.180555555555555,0.5277777777777778,0.0,1004.4257568013588,False,False,False,False,True,963.9607334327751
Hoshisora,4.015789473684211,1.805263157894737,3.3526315789473684,670.4831210526315,0.2223936105263158,6.852631578947368,0.3274052631578947,25.568421052631574,1.2053947368421052,9710.215789473685,6956.121052631578,329.1619,14572.231578947369,177.57894736842104,17.16842105263158,0.4736842105263157,0.0,1006.5210017124444,True,False,False,False,False,1022.2865593219336
Hoshiyoru,0.875,3.1499999999999995,1.225,224.89525,0.1015485449999999,7.0,0.402375,21.525,1.176675,5465.949999999999,3060.4,172.4237,3973.025,12.075,77.175,0.0,0.0,987.9968894660956,False,True,False,False,False,688.1311884032317
HotPot,1.7142857142857142,3.857142857142857,7.714285714285714,510.3844571428572,0.1760494285714285,10.142857142857142,0.3220285714285714,44.85714285714285,1.4362285714285714,9825.42857142857,5754.857142857143,185.9601,16116.42857142857,21.0,142.85714285714286,0.2857142857142857,0.2857142857142857,1005.2516639046228,False,True,False,False,False,1016.0088620003999
HowLa,2.95,3.25,3.3,556.6963525,0.257604975,13.075,0.43871,33.1,1.10719,11657.2,7737.75,255.7070825,16962.5,246.775,7.6,0.175,0.0,893.2277761017396,True,False,False,False,False,1049.5582447628578
Howling,2.132183908045977,1.7942528735632184,3.8620689655172415,511.7081908045977,0.1378571728735632,6.195402298850575,0.2670643678160919,20.822988505747126,0.8832344827586206,8985.698850574712,5962.632183908046,259.08500574712644,11919.785057471265,176.87471264367815,3.6206896551724137,0.5402298850574713,0.0,1016.2483214337004,False,False,False,False,True,948.7585760728357
Hran,3.1868421052631577,1.6026315789473682,5.139473684210526,639.4799868421053,0.1801339657894736,12.76578947368421,0.5682236842105264,32.623684210526314,1.433647368421053,9598.418421052633,6670.1894736842105,297.7935236842105,14591.702631578946,155.52894736842103,11.126315789473685,0.5,0.0,1003.8354032574632,True,False,False,False,False,1012.0837835805803
Hugato,1.9554054054054053,1.8567567567567564,5.35,305.73950405405407,0.098212226081081,9.608108108108109,0.3931621621621621,45.49594594594594,1.8382405405405404,8310.56081081081,5144.290540540541,214.05339324324325,7351.477027027026,24.264864864864865,116.71756756756754,0.4594594594594595,0.0,973.3335871898375,False,True,False,False,False,825.6184193723733
Humanoid,4.092105263157895,3.1907894736842106,6.3881578947368425,746.637767763158,0.3002638881578947,11.078947368421051,0.3429894736842105,31.30263157894737,0.9673131578947368,13892.53947368421,9693.697368421052,301.8545559210526,24312.697368421053,266.9342105263158,21.335526315789476,0.5263157894736842,0.5263157894736842,1331.251361771472,False,False,True,False,False,1451.560383556742
Hungry,2.664912280701754,1.7192982456140349,3.573684210526316,601.3514070175439,0.1925446280701754,9.726315789473684,0.4169666666666666,34.63157894736842,1.4960263157894738,10182.163157894736,7224.933333333332,318.9887157894737,14024.242105263156,205.1,19.649122807017545,0.4912280701754385,0.0,1002.8407592943532,True,False,False,False,False,1024.3008052813284
Hunt,3.1181818181818177,1.6545454545454543,4.199999999999999,724.4890590909091,0.1883685363636363,6.904545454545453,0.3182545454545454,17.468181818181815,0.8004227272727273,10256.336363636365,7395.086363636364,338.3507681818182,15867.027272727271,197.3363636363636,6.681818181818182,0.5909090909090909,0.0,1009.162972381317,False,False,True,False,False,1062.4583110009883
Husha,3.1777777777777776,2.688888888888889,7.511111111111111,375.7104311111112,0.1480548288888889,11.266666666666667,0.3570866666666666,47.31111111111111,1.4892,11001.31111111111,6898.2,223.03083777777775,11664.68888888889,25.666666666666668,161.48888888888888,0.5333333333333333,0.5333333333333333,1122.472592364102,False,True,False,False,False,1043.9750004450705
Hustlin,0.2470588235294117,2.717647058823529,6.999999999999999,155.60795294117648,0.0464927523529411,33.92941176470588,1.4251823529411765,67.77647058823528,2.839917647058823,5687.5,2628.294117647059,113.82428823529412,3540.188235294117,28.370588235294115,0.2470588235294117,0.2352941176470588,0.0,978.0083334001434,False,False,False,True,False,668.9443493120201
HwQ,2.438709677419354,2.6419354838709674,3.454838709677419,661.2076838709678,0.194644664516129,8.399999999999999,0.4039096774193548,19.62258064516129,0.9377129032258064,8189.299999999999,5478.674193548387,263.52209032258065,13832.7,170.68709677419355,2.890322580645161,0.1935483870967742,0.0,957.7556401490998,False,False,True,False,False,930.5675127771474
Hybridzz,4.9,3.5,4.199999999999999,630.0986,0.2117724,7.0,0.3286,11.2,0.5257,7748.299999999999,4947.599999999999,232.2453,13423.2,119.7,2.8,0.0,0.0,996.9979841377352,False,False,False,False,True,922.6215186132263
Hydra,1.8666666666666665,2.1388888888888884,3.033333333333333,462.4636611111112,0.1668266444444444,8.049999999999999,0.3202944444444444,24.22777777777777,0.9669666666666666,9076.083333333332,5880.7,238.06926666666664,11538.255555555554,191.21666666666664,4.705555555555555,0.1111111111111111,0.0,965.5136169632972,False,False,True,False,False,917.3577904664228
Hylissang,0.8306451612903226,4.362903225806452,8.443548387096774,192.75780322580644,0.0833395137096774,44.766129032258064,1.428240322580645,89.46774193548387,2.8529870967741937,7675.508064516129,3610.951612903226,116.62230080645162,5930.7338709677415,39.604838709677416,0.3870967741935484,0.4677419354838709,0.4677419354838709,1053.3380124611158,False,False,False,True,False,794.5953320693387
Hyo,2.5,5.75,6.5,310.52355,0.137769,17.25,0.56215,44.5,1.45945,9713.75,5763.5,191.5887,9335.25,23.75,137.5,0.0,0.0,955.3157806056691,False,True,False,False,False,882.904538841307
Hype,3.4655963302752286,1.25,4.139449541284404,693.7714903669724,0.1958881720183486,12.31697247706422,0.5622252293577982,35.3394495412844,1.6080793577981651,9911.40733944954,7054.913761467889,324.0661004587156,15265.038990825688,191.8885321100917,11.756422018348625,0.6513761467889908,1.0,1085.379817181211,True,False,False,False,False,1076.0588647772356
Hyper,2.196551724137931,2.8,3.9103448275862074,362.96578620689655,0.1231735858620689,5.648275862068965,0.2551103448275862,28.7,1.3071586206896553,7593.0931034482755,4720.268965517241,216.99785862068964,8006.768965517241,20.39655172413793,108.28275862068963,0.3103448275862069,0.0,968.637457645139,False,True,False,False,False,813.8993129003223
Hyphe,1.25,3.1,5.35,340.97031428571427,0.09707205,7.6,0.3574571428571428,32.8,1.509764285714286,6890.599999999999,4047.8,188.92726428571427,7423.099999999999,16.749999999999996,85.0,0.3571428571428571,0.0,985.0180824078536,False,True,False,False,False,786.2476574516455
Hyphe,1.0499999999999998,3.5,2.8,150.9421,0.063626885,39.9,1.86265,71.05,3.36895,4823.349999999999,2074.8,98.29725,3165.4,30.1,0.0,0.0,0.0,985.0180824078536,False,False,False,True,False,640.5063255034466
IC8,0.4166666666666667,3.4166666666666665,7.638888888888889,148.89772222222223,0.0742808055555555,39.02777777777778,1.2428,92.38888888888889,2.792963888888889,7262.972222222223,3031.833333333333,93.8764972222222,4782.5,33.166666666666664,0.25,0.3611111111111111,0.3611111111111111,984.45752635879,False,False,False,True,False,723.8970977704215
ICU,2.4545454545454546,3.636363636363636,4.681818181818182,538.1456954545455,0.2428435909090908,13.954545454545457,0.4496772727272727,31.09090909090909,0.9933772727272726,11119.40909090909,7081.681818181818,229.95661363636364,16388.727272727272,232.8181818181818,3.363636363636364,0.2272727272727272,0.2272727272727272,965.5518405681464,False,False,False,False,True,1051.5391175410846
IGYxiaoyueij,3.85,0.35,2.8,684.8911499999999,0.2383846499999999,10.15,0.51675,32.55,1.66595,9837.1,7244.999999999999,367.142,13397.649999999998,177.45,12.6,1.0,0.0,1005.6802488511564,True,False,False,False,False,1012.9284951219358
IMP Blaze,3.0,6.0,2.0,484.8824,0.250972,13.0,0.4959,22.0,0.8392,10080.0,6595.0,251.5575,12712.0,218.0,0.0,0.0,0.0,988.808224684294,True,False,False,False,False,978.5131305544792
ISMA,2.1761467889908257,2.1660550458715595,7.109174311926605,340.89806605504583,0.1198074799082568,8.645871559633028,0.3133467889908257,35.809174311926604,1.3150449541284404,8950.574311926604,5447.837614678899,208.78042293577985,9072.710091743118,19.80550458715596,122.4605504587156,0.5688073394495413,0.4807692307692308,1068.2851613905907,False,True,False,False,False,913.9654971515157
IWANAN3,3.675,2.1,3.85,654.9855375,0.1753697749999999,6.037499999999999,0.2503125,19.6,0.8019000000000001,10883.775,7671.65,310.690275,15966.825,198.45,15.925,0.75,0.0,1007.4709597517626,False,False,True,False,False,1077.0017526924446
IamSunlight,3.15,1.7499999999999998,9.8,315.14205,0.09056054,14.7,0.6409,39.89999999999999,1.739,8116.5,5140.45,227.2355,7156.099999999999,107.1,6.3,0.5,0.0,984.0328755133316,False,False,False,True,False,825.3461966492592
IamSunlight,2.6923076923076925,2.2884615384615383,2.9615384615384617,519.4860038461538,0.1485288726923077,7.538461538461538,0.3431,17.66153846153846,0.7943038461538462,8619.934615384615,5750.41923076923,257.9731807692308,11565.830769230768,161.9153846153846,10.365384615384617,0.3846153846153846,0.0,984.0328755133316,False,False,False,False,True,917.7822526400815
Ice,4.746296296296297,1.5287037037037037,4.687962962962963,694.1193222222222,0.2683257037037037,14.536111111111111,0.4810111111111111,43.73425925925926,1.428760185185185,14182.122222222222,10255.10925925926,346.45596203703707,20620.75,287.1138888888889,17.61574074074074,0.6111111111111112,0.5679012345679012,1245.4326325005552,True,False,False,False,False,1370.664731420428
Icelandic,3.08,4.9,6.719999999999999,597.57074,0.1402210599999999,3.78,0.16446,22.96,1.00326,8102.779999999999,5148.219999999999,219.09542,14275.24,13.86,103.46,0.2,0.0,991.4275761762811,False,True,False,False,False,942.7105450026478
Idol,2.45,2.975,1.575,655.04985,0.1832853749999999,8.049999999999999,0.363875,18.725,0.796375,9426.375,6535.9,281.929775,15084.125,199.325,5.425,0.0,0.0,987.7901430856326,True,False,False,False,False,1006.2531920183436
IgNar,0.5581395348837209,2.4651162790697674,8.348837209302326,144.74216162790697,0.0660976279069767,61.76744186046512,1.850227906976744,112.95348837209302,3.3957337209302323,7701.023255813953,3391.3023255813955,102.10974069767444,4825.976744186047,35.43023255813954,0.1860465116279069,0.3953488372093023,0.3953488372093023,1089.791457560133,False,False,False,True,False,789.4951444955362
Ikigai,2.43859649122807,2.526315789473684,7.929824561403507,302.2447719298246,0.140222449122807,14.052631578947368,0.4496,54.29824561403509,1.720319298245614,10830.315789473683,6709.666666666667,213.57153333333332,9563.368421052632,27.12280701754386,149.28070175438597,0.4561403508771929,0.0,1016.6482518618932,False,True,False,False,False,953.3522786227492
